,uf,municipio,cod_municipio,zona,secao,modelo_urna,22,13,branco,nulo,comparecimentos,aptos
158,ZZ,CIUDAD DEL ESTE,29556,0001,0088,UE2009,358,42,5,2,424,711
159,ZZ,CIUDAD DEL ESTE,29556,0001,0089,UE2009,370,25,4,4,421,653
160,ZZ,CIUDAD DEL ESTE,29556,0001,0090,UE2009,393,25,1,1,427,622
161,ZZ,CIUDAD DEL ESTE,29556,0001,0514,UE2009,350,24,4,8,396,651
162,ZZ,CIUDAD DEL ESTE,29556,0001,0556,UE2009,285,42,6,7,352,523
163,ZZ,COCHABAMBA,29572,0001,0092,UE2009,148,93,1,2,261,418
164,ZZ,COPENHAGUE,29599,0001,1697,UE2009,38,209,5,4,288,504
165,ZZ,COPENHAGUE,29599,0001,1698,UE2009,38,252,5,8,347,525
166,ZZ,COPENHAGUE,29599,0001,1699,UE2009,37,185,4,1,254,543
167,ZZ,COPENHAGUE,29599,0001,1700,UE2009,34,290,2,4,366,727
168,ZZ,CÓRDOBA,29602,0001,0099,UE2009,71,97,0,3,187,440
169,ZZ,CÓRDOBA,29602,0001,0813,UE2009,67,75,5,4,163,443
170,ZZ,DACAR,29610,0001,0100,UE2009,23,26,0,0,55,105
171,ZZ,DOHA,29653,0001,0728,UE2009,192,132,5,6,371,665
172,ZZ,DUBLIN,29661,0001,0511,UE2009,95,281,2,7,434,797
173,ZZ,DUBLIN,29661,0001,0512,UE2009,98,200,0,5,330,760
174,ZZ,DUBLIN,29661,0001,0513,UE2009,67,255,2,3,356,772
175,ZZ,DUBLIN,29661,0001,0517,UE2009,67,415,2,5,534,798
176,ZZ,DUBLIN,29661,0001,1160,UE2009,65,265,1,6,375,779
177,ZZ,DUBLIN,29661,0001,1352,UE2009,57,330,1,1,422,792
178,ZZ,DUBLIN,29661,0001,3108,UE2009,53,513,0,3,609,789
179,ZZ,DUBLIN,29661,0001,3179,UE2010,42,267,0,0,330,424
180,ZZ,DUBLIN,29661,0001,3302,UE2009,74,356,0,2,473,789
181,ZZ,DUBLIN,29661,0001,3305,UE2009,55,493,5,1,589,795
182,ZZ,DUBLIN,29661,0001,3306,UE2009,73,463,4,3,581,794
183,ZZ,DUBLIN,29661,0001,3308,UE2009,48,231,1,1,305,470
184,ZZ,DUBLIN,29661,0001,3309,UE2009,52,497,1,2,598,791
185,ZZ,DUBLIN,29661,0001,3311,UE2009,54,495,1,5,601,794
186,ZZ,DUBLIN,29661,0001,3313,UE2009,66,423,3,8,544,797
187,ZZ,DUBLIN,29661,0001,3315,UE2009,72,467,2,2,592,789
188,ZZ,ENCARNACIÓN,29670,0001,0106,UE2009,111,15,1,0,132,235
189,ZZ,ESTOCOLMO,29688,0001,1843,UE2009,94,359,7,1,539,786
190,ZZ,ESTOCOLMO,29688,0001,1844,UE2009,94,270,10,3,434,792
191,ZZ,ESTOCOLMO,29688,0001,1845,UE2009,76,245,7,6,410,793
192,ZZ,ESTOCOLMO,29688,0001,1846,UE2009,69,291,7,7,450,793
193,ZZ,ESTOCOLMO,29688,0001,1847,UE2009,26,158,5,1,224,398
194,ZZ,ESTOCOLMO,29688,0001,1849,UE2009,62,309,4,5,439,760
195,ZZ,FRANKFURT,29696,0001,0945,UE2009,34,129,3,1,195,414
196,ZZ,FRANKFURT,29696,0001,0946,UE2009,67,289,4,3,410,598
197,ZZ,FRANKFURT,29696,0001,1592,UE2009,84,206,1,8,346,780
198,ZZ,FRANKFURT,29696,0001,1593,UE2009,34,177,2,3,240,539
199,ZZ,FRANKFURT,29696,0001,1594,UE2009,50,191,6,3,279,551
200,ZZ,FRANKFURT,29696,0001,1595,UE2009,65,197,6,7,311,681
201,ZZ,FRANKFURT,29696,0001,1596,UE2009,53,127,3,3,218,617
202,ZZ,FRANKFURT,29696,0001,1597,UE2009,48,102,3,1,170,605
203,ZZ,FRANKFURT,29696,0001,1598,UE2009,74,121,3,7,260,604
204,ZZ,FRANKFURT,29696,0001,1599,UE2009,94,123,3,3,264,605
205,ZZ,FRANKFURT,29696,0001,1600,UE2009,76,154,12,6,275,608
206,ZZ,FRANKFURT,29696,0001,1601,UE2009,87,108,4,6,247,606
207,ZZ,FRANKFURT,29696,0001,1602,UE2009,66,124,3,3,218,605
208,ZZ,FRANKFURT,29696,0001,1603,UE2009,64,136,10,3,255,604
209,ZZ,FRANKFURT,29696,0001,1612,UE2009,61,163,3,5,269,782
210,ZZ,FRANKFURT,29696,0001,1613,UE2009,58,209,7,2,315,773
211,ZZ,FRANKFURT,29696,0001,1619,UE2009,48,357,2,3,451,761
212,ZZ,FRANKFURT,29696,0001,1620,UE2009,57,230,2,3,328,790
213,ZZ,GENEBRA,29700,0001,1906,UE2009,132,220,9,7,423,785
214,ZZ,GENEBRA,29700,0001,1907,UE2009,129,120,7,4,290,783
215,ZZ,GENEBRA,29700,0001,1908,UE2009,116,130,9,4,297,783
216,ZZ,GENEBRA,29700,0001,1910,UE2009,88,119,8,3,254,616
217,ZZ,GENEBRA,29700,0001,1911,UE2009,123,142,6,1,298,667
218,ZZ,GENEBRA,29700,0001,1913,UE2009,190,145,5,3,379,774
219,ZZ,GENEBRA,29700,0001,1914,UE2009,120,145,4,3,320,778
220,ZZ,GENEBRA,29700,0001,1915,UE2009,136,145,8,9,347,775
221,ZZ,GENEBRA,29700,0001,1916,UE2009,155,121,5,7,324,774
222,ZZ,GENEBRA,29700,0001,1917,UE2009,152,126,6,2,320,768
223,ZZ,GENEBRA,29700,0001,1918,UE2009,151,131,5,6,358,770
224,ZZ,GENEBRA,29700,0001,1919,UE2009,148,169,11,4,379,769
225,ZZ,GEORGETOWN,29718,0001,0122,UE2009,55,7,3,0,73,217
226,ZZ,HAMAMATSU,29742,0001,1737,UE2009,234,47,27,6,355,592
227,ZZ,HAMAMATSU,29742,0001,1738,UE2009,287,43,15,15,419,797
228,ZZ,HAMAMATSU,29742,0001,1739,UE2009,241,42,16,6,352,795
229,ZZ,HAMAMATSU,29742,0001,1741,UE2009,285,42,14,9,397,799
230,ZZ,HAMAMATSU,29742,0001,1742,UE2009,266,37,13,10,359,799
231,ZZ,HAMAMATSU,29742,0001,1743,UE2009,271,47,12,10,393,799
232,ZZ,HAMAMATSU,29742,0001,1744,UE2009,283,46,16,10,399,792
233,ZZ,HAMAMATSU,29742,0001,1745,UE2009,292,40,21,15,410,795
234,ZZ,HAMAMATSU,29742,0001,1746,UE2009,295,40,20,7,420,796
235,ZZ,HAMAMATSU,29742,0001,1747,UE2009,315,53,21,7,455,797
236,ZZ,HAMAMATSU,29742,0001,1748,UE2009,254,43,8,12,362,798
237,ZZ,HAMAMATSU,29742,0001,1749,UE2009,282,34,13,14,384,798
238,ZZ,HAMAMATSU,29742,0001,1751,UE2009,267,31,11,7,364,795
239,ZZ,HAMAMATSU,29742,0001,1752,UE2009,146,20,5,9,207,427
240,ZZ,HELSINQUE,29785,0001,0381,UE2009,64,200,12,4,326,496
241,ZZ,HELSINQUE,29785,0001,0382,UE2009,63,190,7,2,324,520
242,ZZ,HONG KONG,29793,0001,1760,UE2009,86,55,10,5,193,595
243,ZZ,HOUSTON,29807,0001,0131,UE2009,130,82,2,1,239,792
244,ZZ,HOUSTON,29807,0001,0132,UE2009,113,57,2,2,213,681
245,ZZ,HOUSTON,29807,0001,0133,UE2009,73,32,3,3,141,692
246,ZZ,HOUSTON,29807,0001,0134,UE2009,115,88,1,1,244,696
247,ZZ,HOUSTON,29807,0001,0135,UE2009,125,53,5,2,236,691
248,ZZ,HOUSTON,29807,0001,0136,UE2009,94,63,4,5,204,701
249,ZZ,HOUSTON,29807,0001,0137,UE2009,124,53,2,2,220,634
250,ZZ,HOUSTON,29807,0001,0138,UE2009,114,72,1,1,222,634
251,ZZ,HOUSTON,29807,0001,0139,UE2009,126,69,6,2,235,634
252,ZZ,HOUSTON,29807,0001,0485,UE2009,106,65,2,2,217,632
253,ZZ,HOUSTON,29807,0001,0528,UE2009,105,51,2,1,200,634
254,ZZ,HOUSTON,29807,0001,0529,UE2009,96,44,3,1,177,630
255,ZZ,HOUSTON,29807,0001,0549,UE2009,84,48,2,2,166,633
256,ZZ,HOUSTON,29807,0001,0563,UE2009,95,61,1,2,188,642
257,ZZ,HOUSTON,29807,0001,0602,UE2009,85,42,2,2,159,646
258,ZZ,HOUSTON,29807,0001,0611,UE2009,92,54,0,2,165,640
259,ZZ,HOUSTON,29807,0001,1074,UE2009,80,43,1,1,132,794
260,ZZ,HOUSTON,29807,0001,1140,UE2010,189,119,3,0,351,790
261,ZZ,HOUSTON,29807,0001,1195,UE2009,84,24,2,1,117,397
262,ZZ,HOUSTON,29807,0001,1495,UE2009,134,30,5,4,211,399
263,ZZ,JACARTA,29840,0001,1850,UE2009,30,16,0,0,50,157
264,ZZ,KUALA LUMPUR,29890,0001,0391,UE2009,24,27,1,0,58,119
265,ZZ,LA PAZ,29904,0001,0149,UE2009,115,63,7,8,218,390
266,ZZ,LIMA,29947,0001,0153,UE2009,204,158,4,1,436,788
267,ZZ,LONDRES,29971,0001,1621,UE2009,113,179,12,8,347,793
268,ZZ,LONDRES,29971,0001,1622,UE2009,133,206,4,2,385,796
269,ZZ,LONDRES,29971,0001,1623,UE2009,147,191,3,6,383,797
270,ZZ,LONDRES,29971,0001,1624,UE2009,144,260,2,5,449,796
271,ZZ,LONDRES,29971,0001,1625,UE2009,126,227,4,4,419,798
272,ZZ,LONDRES,29971,0001,1626,UE2009,119,280,5,2,458,798
273,ZZ,LONDRES,29971,0001,1627,UE2009,96,130,1,4,260,798
274,ZZ,LONDRES,29971,0001,1628,UE2009,124,277,3,4,448,795
275,ZZ,LONDRES,29971,0001,1629,UE2009,138,259,2,2,455,797
276,ZZ,LONDRES,29971,0001,1630,UE2009,99,203,1,2,327,796
277,ZZ,LONDRES,29971,0001,1631,UE2009,146,279,1,3,466,794
278,ZZ,LONDRES,29971,0001,1633,UE2009,83,141,3,0,237,763
279,ZZ,LONDRES,29971,0001,1634,UE2009,94,231,6,3,363,796
280,ZZ,LONDRES,29971,0001,1635,UE2009,67,124,3,1,216,795
281,ZZ,LONDRES,29971,0001,1636,UE2009,67,178,0,6,276,795
282,ZZ,LONDRES,29971,0001,1638,UE2009,88,156,8,3,286,800
283,ZZ,LONDRES,29971,0001,1639,UE2009,133,146,5,1,303,797
284,ZZ,LONDRES,29971,0001,1641,UE2009,114,144,6,3,296,797
285,ZZ,LONDRES,29971,0001,1642,UE2009,129,129,3,2,285,795
286,ZZ,LONDRES,29971,0001,1643,UE2009,133,282,1,1,460,799
287,ZZ,LONDRES,29971,0001,1644,UE2009,148,163,5,1,363,796
288,ZZ,LONDRES,29971,0001,1645,UE2009,142,185,5,7,371,795
289,ZZ,LONDRES,29971,0001,1646,UE2009,127,181,8,4,356,797
290,ZZ,LONDRES,29971,0001,1647,UE2009,127,127,1,1,282,797
291,ZZ,LONDRES,29971,0001,1648,UE2009,122,141,2,4,293,793
292,ZZ,LONDRES,29971,0001,1649,UE2009,128,128,6,1,291,799
293,ZZ,LONDRES,29971,0001,1650,UE2009,102,114,3,4,259,796
294,ZZ,LONDRES,29971,0001,1651,UE2009,115,120,0,7,274,799
295,ZZ,LONDRES,29971,0001,1652,UE2009,118,185,11,6,362,797
296,ZZ,LONDRES,29971,0001,1653,UE2009,91,154,1,2,286,795
297,ZZ,LONDRES,29971,0001,1654,UE2009,146,129,2,3,316,794
298,ZZ,LONDRES,29971,0001,1655,UE2009,133,297,1,4,483,798
299,ZZ,LONDRES,29971,0001,1656,UE2009,123,150,3,3,307,795
300,ZZ,LONDRES,29971,0001,1657,UE2009,139,187,3,1,374,796
301,ZZ,LONDRES,29971,0001,1658,UE2009,120,219,3,2,366,796
302,ZZ,LONDRES,29971,0001,1659,UE2009,178,185,7,7,414,797
303,ZZ,LONDRES,29971,0001,1660,UE2009,81,106,1,3,220,651
304,ZZ,LONDRES,29971,0001,1669,UE2009,72,123,1,4,215,532
305,ZZ,LONDRES,29971,0001,1672,UE2010,121,212,1,2,364,795
306,ZZ,LONDRES,29971,0001,1676,UE2009,113,289,5,4,461,798
307,ZZ,LOS ANGELES,29980,0001,0193,UE2009,70,65,1,1,157,640
308,ZZ,LOS ANGELES,29980,0001,0194,UE2009,66,46,2,1,143,761
309,ZZ,LOS ANGELES,29980,0001,0195,UE2009,76,56,0,3,164,605
310,ZZ,LOS ANGELES,29980,0001,0196,UE2009,92,56,1,0,173,597
311,ZZ,LOS ANGELES,29980,0001,0197,UE2009,111,237,5,2,382,701
312,ZZ,LOS ANGELES,29980,0001,0198,UE2009,92,123,2,2,251,697
313,ZZ,LOS ANGELES,29980,0001,0583,UE2009,121,225,2,5,389,671
314,ZZ,LOS ANGELES,29980,0001,0586,UE2009,94,96,4,4,233,642
315,ZZ,LOS ANGELES,29980,0001,0674,UE2009,76,86,1,2,191,604
316,ZZ,LOS ANGELES,29980,0001,0740,UE2009,88,99,4,6,223,599
317,ZZ,LOS ANGELES,29980,0001,0751,UE2010,63,80,2,2,166,607
318,ZZ,LOS ANGELES,29980,0001,0787,UE2009,89,174,1,0,294,607
319,ZZ,LOS ANGELES,29980,0001,0827,UE2009,60,91,2,2,176,607
320,ZZ,LOS ANGELES,29980,0001,0862,UE2009,62,75,4,3,174,605
321,ZZ,LOS ANGELES,29980,0001,0863,UE2009,61,96,3,1,183,462
322,ZZ,LOS ANGELES,29980,0001,0959,UE2009,88,66,3,3,197,652
323,ZZ,LOS ANGELES,29980,0001,1459,UE2009,139,37,1,1,191,470
324,ZZ,LOS ANGELES,29980,0001,3053,UE2009,223,85,5,7,339,645
325,ZZ,MADRI,30066,0001,0012,UE2009,105,175,9,7,343,798
326,ZZ,MADRI,30066,0001,0013,UE2010,113,187,6,16,348,799
327,ZZ,MADRI,30066,0001,0014,UE2009,93,144,3,10,282,799
328,ZZ,MADRI,30066,0001,0015,UE2009,138,219,7,4,408,795
329,ZZ,MADRI,30066,0001,0016,UE2009,103,140,8,4,294,796
330,ZZ,MADRI,30066,0001,0017,UE2009,104,146,11,5,294,800
331,ZZ,MADRI,30066,0001,0018,UE2009,96,146,9,6,285,798
332,ZZ,MADRI,30066,0001,0019,UE2009,91,159,10,11,294,797
333,ZZ,MADRI,30066,0001,0020,UE2009,106,104,3,6,248,799
334,ZZ,MADRI,30066,0001,0021,UE2009,99,133,8,6,271,798
335,ZZ,MADRI,30066,0001,0022,UE2009,108,111,6,5,255,796
336,ZZ,MADRI,30066,0001,0023,UE2009,110,132,5,7,285,800
337,ZZ,MADRI,30066,0001,0025,UE2009,129,128,7,6,306,799
338,ZZ,MADRI,30066,0001,0027,UE2009,50,86,5,7,164,777
339,ZZ,MADRI,30066,0001,0055,UE2009,69,71,5,4,169,772
340,ZZ,MADRI,30066,0001,0056,UE2009,65,70,7,7,162,770
341,ZZ,MADRI,30066,0001,0057,UE2009,18,24,1,0,45,654
342,ZZ,MADRI,30066,0001,0058,UE2009,58,72,6,3,160,759
343,ZZ,MADRI,30066,0001,0059,UE2009,56,102,4,3,185,709
